tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
features_4_4_block_0_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_4_block_0_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_4_block_0_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_4_block_0_1_running_var,buffer,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_4_block_0_1_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
features_4_4_block_1_0_weight,weight,5,5,0,3,2,0,0.6,0.4,0.0,0.0
features_4_4_block_1_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_4_block_1_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_4_block_1_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_4_block_1_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_4_block_1_1_weight,weight,1,1,0,0,1,0,0.0,1.0,0.0,0.0
features_4_4_block_2_fc1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_4_block_2_fc1_weight,weight,19,19,0,19,0,0,1.0,0.0,0.0,0.0
features_4_4_block_2_fc2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_4_block_2_fc2_weight,weight,19,19,0,19,0,0,1.0,0.0,0.0,0.0
features_4_4_block_3_0_weight,weight,75,75,0,54,3,18,0.72,0.04,0.24,0.0
features_4_4_block_3_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
features_4_4_block_3_1_num_batches_tracked,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_4_block_3_1_running_mean,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_4_block_3_1_running_var,buffer,1,1,0,1,0,0,1.0,0.0,0.0,0.0
features_4_4_block_3_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
